Postcode,Suburb
2650,LAKE ALBERT
2580,LAKE BATHURST
2675,LAKE BREWSTER
2820,LAKE BURRENDONG
2672,LAKE CARGELLIGO
2445,LAKE CATHIE
2539,LAKE CONJOLA
2671,LAKE COWAL
2581,LAKE GEORGE
2263,LAKE HAVEN
2502,LAKE HEIGHTS
2462,LAKE HIAWATHA
3691,LAKE HUME VILLAGE
2528,LAKE ILLAWARRA
2446,LAKE INNES
2259,LAKE MUNMORAH
2539,LAKE TABOURIE
2680,LAKE WYANGAN
2282,LAKELANDS
2195,LAKEMBA
2195,LAKEMBA DC
2572,LAKESLAND
2443,LAKEWOOD
3644,LALALTY
2147,LALOR PARK
2335,LAMBS VALLEY
2370,LAMBS VALLEY
2299,LAMBTON
2652,LANDERVALE
1595,LANE COVE
2066,LANE COVE
2066,LANE COVE NORTH
2066,LANE COVE WEST
2426,LANGLEY VALE
2460,LANITZA
2644,LANKEYS CREEK
2163,LANSDOWNE
2430,LANSDOWNE
2430,LANSDOWNE FOREST
2166,LANSVALE
2773,LAPSTONE
2622,LARBERT
2320,LARGS
2480,LARNOOK
2866,LARRAS LEE
2775,LAUGHTONDALE
2649,LAUREL HILL
2443,LAURIETON
2462,LAVADIA
2060,LAVENDER BAY
2582,LAVERSTOCK
2641,LAVINGTON
2641,LAVINGTON DC
2460,LAWRENCE
2783,LAWSON
2844,LEADVILLE
2335,LECONFIELD
2849,LEE CREEK
2705,LEETON
2775,LEETS VALE
2470,LEEVILLE
2476,LEGUME
2040,LEICHHARDT
2330,LEMINGTON
2259,LEMON TREE
2319,LEMON TREE PASSAGE
2171,LEN WATERS ESTATE
2322,LENAGHAN
2478,LENNOX HEAD
2750,LEONAY
2179,LEPPINGTON
2581,LERIDA
2770,LETHBRIDGE PARK
2560,LEUMEAH
2780,LEURA
2460,LEVENSTRATH
2311,LEWINSBROOK
2800,LEWIS PONDS
2049,LEWISHAM
2480,LEYCESTER
2138,LIBERTY GROVE
1825,LIDCOMBE
2141,LIDCOMBE
2141,LIDCOMBE NORTH
2333,LIDDELL
2790,LIDSDALE
2800,LIDSTER
2444,LIGHTHOUSE BEACH
2834,LIGHTNING RIDGE
2229,LILLI PILLI
2536,LILLI PILLI
2480,LILLIAN ROCK
2460,LILYDALE
2040,LILYFIELD
2508,LILYVALE
2352,LIMBRI
2324,LIMEBURNERS CREEK
2444,LIMEBURNERS CREEK
2795,LIMEKILNS
2583,LIMERICK
2361,LIMESTONE
2484,LIMPINWOOD
2850,LINBURN
2778,LINDEN
2480,LINDENDALE
2347,LINDESAY
2476,LINDESAY CREEK
2070,LINDFIELD
2070,LINDFIELD WEST
2710,LINDIFFERON
2066,LINLEY POINT
2460,LIONSVILLE
2250,LISAROW
2480,LISMORE
2480,LISMORE DC
2480,LISMORE HEIGHTS
2372,LISTON
2790,LITHGOW
2474,LITTLE BACK CREEK
2036,LITTLE BAY
2644,LITTLE BILLABONG
2538,LITTLE FOREST
2790,LITTLE HARTLEY
2339,LITTLE JACKS CREEK
2259,LITTLE JILLIBY
2281,LITTLE PELICAN
2360,LITTLE PLAIN
2720,LITTLE RIVER
2880,LITTLE TOPAR
2256,LITTLE WOBBY
2790,LITTLETON
1871,LIVERPOOL
2170,LIVERPOOL
2170,LIVERPOOL SOUTH
2170,LIVERPOOL WESTFIELD
2795,LLANARTH
2747,LLANDILO
2365,LLANGOTHLIN
2650,LLOYD
2474,LOADSTONE
2549,LOCHIEL
2321,LOCHINVAR
2656,LOCKHART
2795,LOCKSLEY
2232,LOFTUS
2480,LOFTVILLE
2439,LOGANS CROSSING
2713,LOGIE BRAE
2753,LONDONDERRY
2536,LONG BEACH
2446,LONG FLAT
2261,LONG JETTY
2360,LONG PLAIN
2629,LONG PLAIN
2330,LONG POINT
2564,LONG POINT
2347,LONGARM
2540,LONGREACH
2066,LONGUEVILLE
2867,LOOMBAH
2340,LOOMBERAH
2898,LORD HOWE ISLAND
2632,LORDS HILL
2320,LORN
2439,LORNE
2583,LOST RIVER
2311,LOSTOCK
2469,LOUISA CREEK
2840,LOUTH
2320,LOUTH PARK
2325,LOVEDALE
2105,LOVETT BAY
2450,LOWANNA
2476,LOWER ACACIA CREEK
2730,LOWER BAGO
2335,LOWER BELFORD
2580,LOWER BORO
2469,LOWER BOTTLE CREEK
2440,LOWER CREEK
2469,LOWER DUCK CREEK
2470,LOWER DYRAABA
2800,LOWER LEWIS PONDS
2775,LOWER MACDONALD
2250,LOWER MANGROVE
2446,LOWER PAPPINBARRA
2469,LOWER PEACOCK
2756,LOWER PORTLAND
2460,LOWER SOUTHGATE
2646,LOWESDALE
2790,LOWTHER
2326,LOXFORD
2234,LUCAS HEIGHTS
2800,LUCKNOW
2745,LUDDENHAM
2850,LUE
2210,LUGARNO
2170,LURNEA
2321,LUSKINTYRE
2474,LYNCHS CREEK
2350,LYNDHURST
2797,LYNDHURST
2477,LYNWOOD
2716,MABINS WELL
2560,MACARTHUR SQUARE
2339,MACDONALDS CREEK
2447,MACKSVILLE
2463,MACLEAN
2251,MACMASTERS BEACH
2113,MACQUARIE CENTRE
2564,MACQUARIE FIELDS
2285,MACQUARIE HILLS
2565,MACQUARIE LINKS
2831,MACQUARIE MARSHES
2113,MACQUARIE PARK
2577,MACQUARIE PASS
2508,MADDENS PLAINS
2630,MAFFRA
2261,MAGENTA
2829,MAGOMETON
2230,MAIANBAR
2594,MAIMURU
2482,MAIN ARM
2420,MAIN CREEK
2716,MAIRJIMMY
2330,MAISON DIEU
2320,MAITLAND
2850,MAITLAND BAR
2320,MAITLAND NORTH
2320,MAITLAND VALE
2622,MAJORS CREEK
2036,MALABAR
2460,MALABUGILMAH
2571,MALDON
2319,MALLABULA
2734,MALLAN
2469,MALLANGANEE
2738,MALLEE
2400,MALLOWA
2536,MALONEYS BEACH
2536,MALUA BAY
2200,MANAHAN
2622,MANAR
2577,MANCHESTER SQUARE
2870,MANDAGERY
2264,MANDALONG
2575,MANDEMAR
2792,MANDURAMA
2500,MANGERTON
2328,MANGOOLA
2652,MANGOPLAH
2250,MANGROVE CREEK
2250,MANGROVE MOUNTAIN
2865,MANILDRA
2346,MANILLA
1655,MANLY
2095,MANLY
2095,MANLY EAST
2093,MANLY VALE
2259,MANNERING PARK
2430,MANNING POINT
2653,MANNUS
2333,MANOBALAI
2582,MANTON
2539,MANYANA
2653,MARAGLE
2765,MARAYLYA
2148,MARAYONG
2800,MARCH
2582,MARCHMONT
2259,MARDI
2453,MARENGO
2422,MARES RUN
2663,MARINNA
2280,MARKS POINT
2423,MARKWELL
2429,MARLEE
2232,MARLEY
2441,MARLO MERRICAN
2775,MARLOW
2622,MARLOWE
2284,MARMONG POINT
2480,MAROM CREEK
2756,MAROOTA
2035,MAROUBRA
2035,MAROUBRA SOUTH
2790,MARRANGAROO
2652,MARRAR
1475,MARRICKVILLE
2204,MARRICKVILLE
2204,MARRICKVILLE METRO
2204,MARRICKVILLE SOUTH
2765,MARSDEN PARK
2122,MARSFIELD
2530,MARSHALL MOUNT
2420,MARSHDALE
2824,MARTHAGUY
2328,MARTINDALE
2420,MARTINS CREEK
2265,MARTINSVILLE
2579,MARULAN
2287,MARYLAND
4377,MARYLAND
2380,MARYS MOUNT
2820,MARYVALE
2293,MARYVILLE
1460,MASCOT
2020,MASCOT
2250,MATCHAM
2370,MATHESON
2710,MATHOURA
2652,MATONG
2036,MATRAVILLE
2711,MAUDE
2382,MAULES CREEK
2650,MAXWELL
2365,MAYBOLE
2423,MAYERS FLAT
2304,MAYFIELD
2540,MAYFIELD
2580,MAYFIELD
2787,MAYFIELD
2304,MAYFIELD EAST
2304,MAYFIELD NORTH
2304,MAYFIELD WEST
2710,MAYRUNG
2145,MAYS HILL
2347,MAYVALE
2105,MCCARRS CREEK
2333,MCCULLYS GAP
2330,MCDOUGALLS HILL
2756,MCGRATHS HILL
2480,MCKEES HILL
2790,MCKELLARS PARK
2480,MCLEANS RIDGES
2479,MCLEODS SHOOT
2060,MCMAHONS POINT
2587,MCMAHONS REEF
2795,MEADOW FLAT
2114,MEADOWBANK
2484,MEBBIN
2852,MEBUL
2780,MEDLOW BATH
2318,MEDOWIE
2577,MEDWAY
2477,MEERSCHAUM VALE
2785,MEGALONG VALLEY
2453,MEGAN
2669,MELBERGEN
2430,MELINGA
2756,MELLONG
2734,MELLOOL
2765,MELONBA
2114,MELROSE PARK
2320,MELVILLE
2594,MEMAGONG
2850,MENAH
2234,MENAI
2234,MENAI CENTRAL
2568,MENANGLE
2563,MENANGLE PARK
2842,MENDOORAN
2879,MENINDEE
2388,MERAH NORTH
2291,MEREWETHER
2291,MEREWETHER HEIGHTS
2548,MERIMBULA
2537,MERINGO
2422,MERNOT
2850,MEROO
2540,MEROO MEADOW
2852,MEROTHERIE
2632,MERRIANGAAH
2622,MERRICUMBENE
2827,MERRIGAL
2581,MERRILL
2329,MERRIWA
2652,MERRIWAGGA
2831,MERRYGOEN
2160,MERRYLANDS
2160,MERRYLANDS WEST
2705,MERUNGLE HILL
2577,MERYLA
2323,METFORD
2323,METFORD DC
2701,METHUL
2350,METZ
2873,MIAMLEY
2825,MIANDETTA
2464,MICALO ISLAND
2620,MICHELAGO
2442,MID NORTH COAST MC
2580,MIDDLE ARM
2337,MIDDLE BROOK
2443,MIDDLE BROTHER
2068,MIDDLE COVE
2158,MIDDLE DURAL
2330,MIDDLE FALBROOK
2630,MIDDLE FLAT
2483,MIDDLE POCKET
2171,MIDDLETON GRANGE
2630,MIDDLINGBANK
2484,MIDGINBIL
2358,MIHI
2632,MILA
2330,MILBRODALE
2656,MILBRULONG
2795,MILKERS FLAT
2795,MILLAH MURRAH
2440,MILLBANK
2168,MILLER
2324,MILLERS FOREST
2000,MILLERS POINT
2325,MILLFIELD
2397,MILLIE
2549,MILLINGANDI
2798,MILLTHORPE
2880,MILPARINKA
2214,MILPERRA
2380,MILROY
2850,MILROY
2083,MILSONS PASSAGE
1565,MILSONS POINT
2061,MILSONS POINT
2538,MILTON
2594,MILVALE
2666,MIMOSA
2770,MINCHINBURY
2320,MINDARIBBA
2372,MINGOOLA
2312,MINIMBAH
2720,MINJARY
2287,MINMI
2533,MINNAMURRA
2462,MINNIE WATER
2830,MINORE
2566,MINTO
2566,MINTO HEIGHTS
2548,MIRADOR
1490,MIRANDA
2228,MIRANDA
2330,MIRANNIE
2264,MIRRABOOKA
2665,MIRROOL
2449,MISSABOTTI
2050,MISSENDEN ROAD
2795,MITCHELL
2330,MITCHELLS FLAT
2430,MITCHELLS ISLAND
2575,MITTAGONG
2731,MOAMA
2480,MODANVILLE
2550,MOGAREEKA
2537,MOGENDOURA
2370,MOGGS SWAMP
2550,MOGILLA
2536,MOGO
2850,MOGO
2775,MOGO CREEK
2538,MOGOOD
2422,MOGRANI
2830,MOGRIGUY
2372,MOLE RIVER
2460,MOLEVILLE CREEK
2842,MOLLYAN
2539,MOLLYMOOK
2539,MOLLYMOOK BEACH
2866,MOLONG
1660,MONA VALE
2103,MONA VALE
2738,MONAK
2480,MONALTRIE
2111,MONASH PARK
2540,MONDAYONG
2430,MONDROOK
2622,MONGA
2622,MONGARLOWE
2470,MONGOGARIE
2675,MONIA GAP
2850,MONIVAE
2415,MONKERAI
2594,MONTEAGLE
2482,MONTECOLLUM
2820,MONTEFIORES
2217,MONTEREY
2483,MOOBALL
2337,MOOBI
2370,MOOGEM
2820,MOOKERAWA
2469,MOOKIMA WYBRA
2850,MOOLARBEN
2540,MOOLLATTOO
2734,MOOLPA
2665,MOOMBOOLDOOL
2337,MOONAN BROOK
2337,MOONAN FLAT
2627,MOONBAH
2353,MOONBI
2710,MOONBRIA
2440,MOONEBA
2259,MOONEE
2450,MOONEE BEACH
2472,MOONEM
2083,MOONEY MOONEY
2250,MOONEY MOONEY CREEK
2453,MOONPAR
2429,MOORAL CREEK
2648,MOORARA
2804,MOORBEL
2340,MOORE CREEK
2021,MOORE PARK
1875,MOOREBANK
2170,MOOREBANK
2795,MOORILDA
2443,MOORLAND
2650,MOORONG
2640,MOORWATHA
2440,MOPARRABAH
2422,MOPPY
2710,MORAGO
2666,MORANGARELL
2550,MORANS CROSSING
2400,MOREE
2264,MORISSET
2264,MORISSET PARK
2105,MORNING BAY
2469,MORORO
2321,MORPETH
2223,MORTDALE
2137,MORTLAKE
2538,MORTON
2446,MORTONS CREEK
2790,MORTS ESTATE
2325,MORUBEN
2700,MORUNDAH
2537,MORUYA
2537,MORUYA HEADS
2370,MORVEN
2660,MORVEN
2088,MOSMAN
2577,MOSS VALE
2878,MOSSGIEL
2537,MOSSY POINT
2426,MOTO
2733,MOULAMEIN
2729,MOUNT ADRAH
2567,MOUNT ANNAN
2820,MOUNT AQUILA
2820,MOUNT ARTHUR
2650,MOUNT AUSTIN
2484,MOUNT BURRELL
2079,MOUNT COLAH
2794,MOUNT COLLINS
2631,MOUNT COOPER
2632,MOUNT DARRAGH
2795,MOUNT DAVID
2320,MOUNT DEE
2770,MOUNT DRUITT
2770,MOUNT DRUITT VILLAGE
2250,MOUNT ELLIOT
2580,MOUNT FAIRY
2824,MOUNT FOSTER
2850,MOUNT FROME
2424,MOUNT GEORGE
2824,MOUNT HARRIS
2877,MOUNT HOPE
2729,MOUNT HOREB
2570,MOUNT HUNTER
2290,MOUNT HUTTON
2786,MOUNT IRVINE
2500,MOUNT KEIRA
2526,MOUNT KEMBLA
2539,MOUNT KINGIMAN
2850,MOUNT KNOWLES
2080,MOUNT KURING-GAI
2790,MOUNT LAMBIE
2190,MOUNT LEWIS
2200,MOUNT LEWIS
2575,MOUNT LINDSEY
2849,MOUNT MARSDEN
2469,MOUNT MARSH
2365,MOUNT MITCHELL
2577,MOUNT MURRAY
2330,MOUNT OLIVE
2787,MOUNT OLIVE
2519,MOUNT OUSLEY
2795,MOUNT PANORAMA
2519,MOUNT PLEASANT
2170,MOUNT PRITCHARD
2795,MOUNT RANKIN
2311,MOUNT RIVERS
2774,MOUNT RIVERVIEW
2330,MOUNT ROYAL
2360,MOUNT RUSSELL
2500,MOUNT SAINT THOMAS
2446,MOUNT SEAVIEW
2828,MOUNT TENANDRA
2330,MOUNT THORLEY
2758,MOUNT TOMAH
2178,MOUNT VERNON
2786,MOUNT VICTORIA
2325,MOUNT VIEW
2323,MOUNT VINCENT
2484,MOUNT WARNING
2528,MOUNT WARRIGAL
2787,MOUNT WERONG
2250,MOUNT WHITE
2786,MOUNT WILSON
2644,MOUNTAIN CREEK
2758,MOUNTAIN LAGOON
2480,MOUNTAIN TOP
2460,MOUNTAIN VIEW
2739,MOURQUONG
2571,MOWBRAY PARK
2787,MOZART
2850,MUDGEE
2323,MULBRING
2745,MULGOA
2756,MULGRAVE
2877,MULGUTHRIE
2476,MULI MULI
2825,MULLA
2352,MULLA CREEK
2379,MULLALEY
2850,MULLAMUDDY
2456,MULLAWAY
2644,MULLENGANDRA
2825,MULLENGUDGERY
2582,MULLION
2800,MULLION CREEK
2622,MULLOON
2482,MULLUMBIMBY
2482,MULLUMBIMBY CREEK
2647,MULWALA
2871,MULYANDRY
2820,MUMBIL
2824,MUMBLEBONE PLAIN
2550,MUMBULLA MOUNTAIN
2580,MUMMEL
2469,MUMMULGUM
2540,MUNDAMIA
2729,MUNDARLO
2653,MUNDEROO
2720,MUNDONGO
2440,MUNGAY CREEK
2850,MUNGHORN
2406,MUNGINDI
2715,MUNGO
2423,MUNGO BRUSH
2420,MUNNI
2658,MUNYABLA
2624,MUNYANG
2864,MURGA
2546,MURRAH
2705,MURRAMI
2825,MURRAWOMBIE
2734,MURRAY DOWNS
2642,MURRAY GORGE
2708,MURRAY REGION MC
2281,MURRAYS BEACH
2325,MURRAYS RUN
2622,MURRENGENBURG
2672,MURRIN BRIDGE
2586,MURRINGO
2652,MURRULEBALE
2582,MURRUMBATEMAN
2849,MURRUMBO
2630,MURRUMBUCCA
2587,MURRUMBURRAH
2338,MURRURUNDI
2337,MURULLA
2484,MURWILLUMBAH
2484,MURWILLUMBAH DC
2484,MURWILLUMBAH SOUTH
2333,MUSCLE CREEK
2333,MUSWELLBROOK
2880,MUTAWINTJI
2722,MUTTAMA
2403,MYALL CREEK
2423,MYALL LAKE
2681,MYALL PARK
2630,MYALLA
2454,MYLESTOM
2460,MYLNEFORD
2481,MYOCUM
2540,MYOLA
2469,MYRTLE CREEK
2550,MYRTLE MOUNTAIN
2713,MYRTLE PARK
2580,MYRTLEVILLE
2546,MYSTERY BAY
2264,MYUNA BAY
2312,NABIAC
2551,NADGEE
2448,NAMBUCCA HEADS
2346,NAMOI RIVER
2450,NANA GLEN
2722,NANGUS
2582,NANIMA
2379,NAPIER LANE
2795,NAPOLEON REEF
2669,NARADHAN
2250,NARARA
2567,NARELLAN
2567,NARELLAN VALE
2065,NAREMBURN
2325,NARONE CREEK
2546,NAROOMA
2551,NARRABARBA
2101,NARRABEEN
2390,NARRABRI
2390,NARRABRI WEST
2666,NARRABURRA
2839,NARRAN LAKE
2700,NARRANDERA
2582,NARRANGULLEN
2583,NARRAWA
2539,NARRAWALLEE
2099,NARRAWEENA
2821,NARROMINE
2209,NARWEE
2800,NASHDALE
2479,NASHUA
2570,NATTAI
2470,NAUGHTONS GAP
2326,NEATH
2829,NEBEA
2831,NEILREX
2536,NELLIGEN
2550,NELSON
2765,NELSON
2315,NELSON BAY
2324,NELSONS PLAINS
2876,NELUNGALOO
2340,NEMINGHA
2680,NERICON
2622,NERINGLA
2423,NERONG
2622,NERRIGA
2545,NERRIGUNDAH
2549,NETHERCOTE
2820,NEUREA
2089,NEUTRAL BAY
2089,NEUTRAL BAY JUNCTION
2453,NEVER NEVER
2826,NEVERTIRE
2799,NEVILLE
2577,NEW BERRIMA
2483,NEW BRIGHTON
2550,NEW BUILDINGS
2348,NEW ENGLAND MC
2472,NEW ITALY
2305,NEW LAMBTON
2305,NEW LAMBTON HEIGHTS
2346,NEW MEXICO
2474,NEW PARK
2365,NEW VALLEY
2460,NEWBOLD
2795,NEWBRIDGE
2300,NEWCASTLE
2300,NEWCASTLE EAST
2308,NEWCASTLE UNIVERSITY
2302,NEWCASTLE WEST
2447,NEWEE CREEK
2127,NEWINGTON
2790,NEWNES
2790,NEWNES PLATEAU
2106,NEWPORT
2106,NEWPORT BEACH
2479,NEWRYBAR
2360,NEWSTEAD
2370,NEWTON BOYD
2042,NEWTOWN
2627,NGARIGO
2250,NIAGARA PARK
2354,NIANGALA
2733,NIEMUR
2480,NIGHTCAP
2480,NIMBIN
2631,NIMMITABEL
2628,NIMMO
2763,NIRIMBA FIELDS
2484,NOBBYS CREEK
2379,NOMBI
2835,NOONA
2732,NOORONG
2415,NOOROO
2263,NORAH HEAD
2263,NORAVILLE
2281,NORDS WHARF
2899,NORFOLK ISLAND
2076,NORMANHURST
2640,NORTH ALBURY
2484,NORTH ARM
2324,NORTH ARM COVE
2260,NORTH AVOCA
2093,NORTH BALGOWLAH
2536,NORTH BATEMANS BAY
2450,NORTH BOAMBEE VALLEY
2026,NORTH BONDI
2840,NORTH BOURKE
2443,NORTH BROTHER
2470,NORTH CASINO
2099,NORTH CURL CURL
2453,NORTH DORRIGO
2121,NORTH EPPING
2250,NORTH GOSFORD
2443,NORTH HAVEN
2155,NORTH KELLYVILLE
2299,NORTH LAMBTON
2480,NORTH LISMORE
2447,NORTH MACKSVILLE
2100,NORTH MANLY
2546,NORTH NAROOMA
2101,NORTH NARRABEEN
2541,NORTH NOWRA
1750,NORTH PARRAMATTA
2151,NORTH PARRAMATTA
2754,NORTH RICHMOND
2151,NORTH ROCKS
2335,NORTH ROTHBURY
1670,NORTH RYDE
2113,NORTH RYDE
1670,NORTH RYDE BC
2444,NORTH SHORE
2760,NORTH ST MARYS
2408,NORTH STAR
2137,NORTH STRATHFIELD
2055,NORTH SYDNEY
2059,NORTH SYDNEY
2060,NORTH SYDNEY
2060,NORTH SYDNEY SHOPPINGWORLD
2340,NORTH TAMWORTH
2490,NORTH TUMBULGUM
2074,NORTH TURRAMURRA
2650,NORTH WAGGA WAGGA
2076,NORTH WAHROONGA
2068,NORTH WILLOUGHBY
2500,NORTH WOLLONGONG
2471,NORTH WOODBURN
2671,NORTH YALGOGRIN
2868,NORTH YEOVAL
2622,NORTHANGERA
1560,NORTHBRIDGE
2063,NORTHBRIDGE
2152,NORTHMEAD
2066,NORTHWOOD
2787,NORWAY
2153,NORWEST
2354,NOWENDOC
2386,NOWLEY
2541,NOWRA
2541,NOWRA DC
2541,NOWRA EAST
2540,NOWRA HILL
2540,NOWRA NAVAL PO
2587,NUBBA
2325,NULKABA
2360,NULLAMANNA
2551,NULLICA
2849,NULLO MOUNTAIN
2540,NUMBAA
2424,NUMBER ONE
2628,NUMBLA VALE
2550,NUMBUGGA
2630,NUMERALLA
2484,NUMINBAH
2480,NUMULGI
2484,NUNDERI
2340,NUNDLE
2629,NUNGAR
2551,NUNGATTA
2551,NUNGATTA SOUTH
2649,NURENMERENMONG
2831,NYMAGEE
2460,NYMBOIDA
2825,NYNGAN
2646,NYORA
2804,NYRANG CREEK
2529,OAK FLATS
2570,OAKDALE
2790,OAKEY PARK
2320,OAKHAMPTON
2320,OAKHAMPTON HEIGHTS
2761,OAKHURST
2646,OAKLANDS
2765,OAKVILLE
2360,OAKWOOD
2622,OALLEN
2117,OATLANDS
2223,OATLEY
2365,OBAN
2330,OBANVALE
2650,OBERNE CREEK
2787,OBERON
2868,OBLEY
2483,OCEAN SHORES
2340,OGUNBIL
2629,OLD ADAMINABY
2430,OLD BAR
2469,OLD BONALBO
2540,OLD EROWAL BAY
2474,OLD GREVILLIA
2161,OLD GUILDFORD
2652,OLD JUNEE
2369,OLD MILL
2440,OLD STATION
2146,OLD TOONGABBIE
2849,OLINDA
2325,OLNEY
2337,OMADALE
2316,ONE MILE
2711,ONE TREE
2581,OOLONG
2871,OOMA
2875,OOTHA
2800,OPHIR
2570,ORAN PARK
2800,ORANGE
2800,ORANGE DC
2800,ORANGE EAST
2380,ORANGE GROVE
2800,ORANGE MOULDER STREET
2570,ORANGEVILLE
2748,ORCHARD HILLS
2540,ORIENT POINT
2795,ORTON PARK
2656,OSBORNE
2324,OSTERLEY
2321,OSWALD
2508,OTFORD
2650,OURA
2258,OURIMBAH
2640,OURNIE
2337,OWENS GAP
2100,OXFORD FALLS
2711,OXLEY
2824,OXLEY
2430,OXLEY ISLAND
2760,OXLEY PARK
2340,OXLEY VALE
2225,OYSTER BAY
2318,OYSTER COVE
2428,PACIFIC PALMS
2880,PACKSADDLE
2021,PADDINGTON
2469,PADDYS FLAT
2632,PADDYS FLAT
2577,PADDYS RIVER
2653,PADDYS RIVER
2211,PADSTOW
2211,PADSTOW HEIGHTS
2469,PAGANS FLAT
2337,PAGES CREEK
2338,PAGES RIVER
2035,PAGEWOOD
2632,PALARANG
2622,PALERANG
2580,PALING YARDS
2795,PALING YARDS
2404,PALLAL
2399,PALLAMALLAWA
2108,PALM BEACH
2258,PALM GROVE
2258,PALMDALE
2463,PALMERS CHANNEL
2463,PALMERS ISLAND
2795,PALMERS OAKY
2484,PALMVALE
2482,PALMWOODS
2232,PALONA
2549,PAMBULA
2549,PAMBULA BEACH
2430,PAMPOOLAH
2648,PAN BAN
2213,PANANIA
2825,PANGEE
2800,PANUARA
2446,PAPPINBARRA
2648,PARA
2360,PARADISE
2738,PARINGI
2870,PARKES
2580,PARKESBOURNE
2768,PARKLEA
2337,PARKVILLE
2000,PARLIAMENT HOUSE
2540,PARMA
2124,PARRAMATTA
2150,PARRAMATTA
2150,PARRAMATTA WESTFIELD
2339,PARRAWEENA
2478,PATCHS BEACH
2421,PATERSON
2256,PATONGA
2628,PAUPONG
2325,PAXTON
2325,PAYNES CROSSING
2871,PAYTENS BRIDGE
2469,PEACOCK CREEK
2869,PEAK HILL
2630,PEAK VIEW
2210,PEAKHURST
2210,PEAKHURST DC
2210,PEAKHURST HEIGHTS
2477,PEARCES CREEK
2256,PEARL BEACH
2250,PEATS RIDGE
2536,PEBBLY BEACH
2795,PEEL
2583,PEELWOOD
2583,PEJAR
2327,PELAW MAIN
2281,PELICAN
2325,PELTON
2446,PEMBROOKE
2145,PEMULWUY
2145,PENDLE HILL
1715,PENNANT HILLS
2120,PENNANT HILLS
2750,PENRITH
2751,PENRITH
2750,PENRITH PLAZA
2750,PENRITH SOUTH
2579,PENROSE
2222,PENSHURST
2550,PERICOE
2624,PERISHER VALLEY
2775,PERRYS CROSSING
2795,PERTHVILLE
2049,PETERSHAM
2574,PHEASANTS NEST
2256,PHEGANS BAY
2036,PHILLIP BAY
2321,PHOENIX PARK
2340,PIALLAMORE
2342,PIALLAWAY
2850,PIAMBONG
2251,PICKETTS VALLEY
2213,PICNIC POINT
2571,PICTON
2824,PIGEONBAH
2486,PIGGABEEN
2469,PIKAPENE
2462,PILLAR VALLEY
2388,PILLIGA
2627,PILOT WILDERNESS
2478,PIMLICO
2478,PIMLICO ISLAND
2720,PINBEYAN
2361,PINDAROI
2324,PINDIMAR
2648,PINE CAMP
2824,PINE CLUMP
2829,PINE GROVE
2714,PINE LODGE
2343,PINE RIDGE
2630,PINE VALLEY
2810,PINEY RANGE
2370,PINKETT
2810,PINNACLE
2849,PINNACLE SWAMP
2281,PINNY BEACH
2470,PIORA
2446,PIPECLAY
2323,PITNACREE
2756,PITT TOWN
2756,PITT TOWN BOTTOMS
2658,PLEASANT HILLS
2172,PLEASURE POINT
2761,PLUMPTON
2250,POINT CLARE
2250,POINT FREDERICK
2027,POINT PIPER
2259,POINT WOLSTONCROFT
2539,POINTER MOUNTAIN
2320,POKOLBIN
2440,POLA CREEK
2630,POLO FLAT
2580,POMEROY
2648,POMONA
2818,PONTO
2648,POONCARIE
2036,PORT BOTANY
2229,PORT HACKING
2505,PORT KEMBLA
2444,PORT MACQUARIE
2444,PORT MACQUARIE BC
2538,PORTERS CREEK
2787,PORTERS RETREAT
2847,PORTLAND
2430,POSSUM BRUSH
2479,POSSUM CREEK
2545,POTATO POINT
2790,POTTERY ESTATE
2143,POTTS HILL
1335,POTTS POINT
2011,POTTS POINT
2489,POTTSVILLE
2489,POTTSVILLE BEACH
2176,PRAIRIEWOOD
2381,PREMER
2170,PRESTONS
2257,PRETTY BEACH
2539,PRETTY BEACH
2710,PRETTY PINE
2502,PRIMBEE
2621,PRIMROSE VALLEY
2148,PROSPECT
2629,PROVIDENCE PORTAL
2666,PUCAWAN
2350,PUDDLEDOCK
2460,PULGANBAR
2810,PULLABOOKA
2650,PULLETOP
2484,PUMPENBIL
2196,PUNCHBOWL
2460,PUNCHBOWL
2430,PURFLEET
2357,PURLEWAUGH
2112,PUTNEY
2850,PUTTA BUCCA
2330,PUTTY
2849,PYANGLE
2073,PYMBLE
2850,PYRAMUL
2540,PYREE
2009,PYRMONT
2550,QUAAMA
2763,QUAKERS HILL
2831,QUAMBONE
2828,QUANDA
2665,QUANDARY
2721,QUANDIALLA
2620,QUEANBEYAN
2620,QUEANBEYAN DC
2620,QUEANBEYAN EAST
2620,QUEANBEYAN WEST
1230,QUEEN VICTORIA BUILDING
2022,QUEENS PARK
2850,QUEENS PINCH
2096,QUEENSCLIFF
2580,QUIALIGO
2632,QUIDONG
2622,QUIERA
2343,QUIPOLLY
2343,QUIRINDI
2325,QUORROBOLONG
2566,RABY
2795,RAGLAN
2430,RAINBOW FLAT
2440,RAINBOW REACH
2454,RALEIGH
2460,RAMORNIE
2217,RAMSGATE
2217,RAMSGATE BEACH
2642,RAND
2031,RANDWICK
2031,RANDWICK DC
2380,RANGARI
2370,RANGERS VALLEY
2287,RANKIN PARK
2669,RANKINS SPRINGS
2701,RANNOCK
2469,RAPPVILLE
2283,RATHMINES
2259,RAVENSDALE
2824,RAVENSWOOD
2330,RAVENSWORTH
2446,RAWDON ISLAND
2422,RAWDON VALE
